Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
TX,US,03/27/2020,0.0,0.0,0.0
KS,US,03/27/2020,5.0,0.0,0.0
NY,US,03/27/2020,44.0,0.0,0.0
MN,US,03/27/2020,1.0,0.0,0.0
ND,US,03/27/2020,0.0,0.0,0.0
KS,US,03/27/2020,0.0,0.0,0.0
MO,US,03/27/2020,0.0,0.0,0.0
TN,US,03/27/2020,0.0,0.0,0.0
KS,US,03/27/2020,0.0,0.0,0.0
MN,US,03/27/2020,2.0,0.0,0.0
UT,US,03/27/2020,0.0,0.0,0.0
NE,US,03/27/2020,0.0,0.0,0.0
IL,US,03/27/2020,0.0,0.0,0.0
LA,US,03/27/2020,2.0,0.0,0.0
MT,US,03/27/2020,0.0,0.0,0.0
ND,US,03/27/2020,0.0,0.0,0.0
OH,US,03/27/2020,4.0,0.0,0.0
SC,US,03/27/2020,65.0,1.0,0.0
WI,US,03/27/2020,0.0,0.0,0.0
GA,US,03/27/2020,11.0,0.0,0.0
NY,US,03/27/2020,0.0,0.0,0.0
NC,US,03/27/2020,0.0,0.0,0.0
VA,US,03/27/2020,0.0,0.0,0.0
VA,US,03/27/2020,17.0,0.0,0.0
KS,US,03/27/2020,2.0,0.0,0.0
IA,US,03/27/2020,0.0,0.0,0.0
NM,US,03/27/2020,2.0,0.0,0.0
CO,US,03/27/2020,0.0,0.0,0.0
CO,US,03/27/2020,2.0,0.0,0.0
IN,US,03/27/2020,14.0,0.0,0.0
MO,US,03/27/2020,0.0,0.0,0.0
WV,US,03/27/2020,0.0,0.0,0.0
CA,US,03/27/2020,149.0,8.0,0.0
TN,US,03/27/2020,1.0,0.0,0.0
WV,US,03/27/2020,0.0,0.0,0.0
VA,US,03/27/2020,1.0,0.0,0.0
VA,US,03/27/2020,1.0,0.0,0.0
SD,US,03/27/2020,0.0,0.0,0.0
TX,US,03/27/2020,0.0,0.0,0.0
KY,US,03/27/2020,0.0,0.0,0.0
TN,US,03/27/2020,22.0,0.0,0.0
TX,US,03/27/2020,1.0,0.0,0.0
NC,US,03/27/2020,2.0,0.0,0.0
MN,US,03/27/2020,0.0,0.0,0.0
NE,US,03/27/2020,0.0,0.0,0.0
WI,US,03/27/2020,12.0,0.0,0.0
IL,US,03/27/2020,4.0,0.0,0.0
VA,US,03/27/2020,2.0,0.0,0.0
KY,US,03/27/2020,0.0,0.0,0.0
GA,US,03/27/2020,16.0,0.0,0.0
NH,US,03/27/2020,67.0,0.0,0.0
NC,US,03/27/2020,0.0,0.0,0.0
VA,US,03/27/2020,4.0,0.0,0.0
NY,US,03/27/2020,1457.0,7.0,0.0
TX,US,03/27/2020,3.0,0.0,0.0
OK,US,03/27/2020,0.0,0.0,0.0
OK,US,03/27/2020,0.0,0.0,0.0
ND,US,03/27/2020,0.0,0.0,0.0
KS,US,03/27/2020,0.0,0.0,0.0
MT,US,03/27/2020,1.0,0.0,0.0
NM,US,03/27/2020,0.0,0.0,0.0
MI,US,03/27/2020,1.0,0.0,0.0
MN,US,03/27/2020,0.0,0.0,0.0
MT,US,03/27/2020,0.0,0.0,0.0
OH,US,03/27/2020,0.0,0.0,0.0
CO,US,03/27/2020,9.0,0.0,0.0
KY,US,03/27/2020,0.0,0.0,0.0
NC,US,03/27/2020,12.0,0.0,0.0
TX,US,03/27/2020,0.0,0.0,0.0
IN,US,03/27/2020,3.0,0.0,0.0
KS,US,03/27/2020,0.0,0.0,0.0
TX,US,03/27/2020,2.0,0.0,0.0
WI,US,03/27/2020,0.0,0.0,0.0
AL,US,03/27/2020,1.0,0.0,0.0
KS,US,03/27/2020,0.0,0.0,0.0
KY,US,03/27/2020,0.0,0.0,0.0
VA,US,03/27/2020,0.0,0.0,0.0
NC,US,03/27/2020,0.0,0.0,0.0
TN,US,03/27/2020,39.0,0.0,0.0
VT,US,03/27/2020,5.0,0.0,0.0
LA,US,03/27/2020,0.0,0.0,0.0
TX,US,03/27/2020,0.0,0.0,0.0
IA,US,03/27/2020,0.0,0.0,0.0
CA,US,03/27/2020,164.0,6.0,0.0
ME,US,03/27/2020,4.0,0.0,0.0
MI,US,03/27/2020,14.0,0.0,0.0
CO,US,03/27/2020,0.0,0.0,0.0
NJ,US,03/27/2020,3.0,0.0,0.0
VA,US,03/27/2020,0.0,0.0,0.0
AR,US,03/27/2020,4.0,0.0,0.0
IL,US,03/27/2020,0.0,0.0,0.0
KS,US,03/27/2020,0.0,0.0,0.0
MO,US,03/27/2020,0.0,0.0,0.0
NE,US,03/27/2020,0.0,0.0,0.0
UT,US,03/27/2020,218.0,0.0,0.0
SC,US,03/27/2020,1.0,0.0,0.0
NC,US,03/27/2020,1.0,0.0,0.0
TX,US,03/27/2020,0.0,0.0,0.0
CA,US,03/27/2020,13.0,1.0,0.0
CA,US,03/27/2020,54.0,3.0,0.0
CA,US,03/27/2020,341.0,3.0,0.0
CA,US,03/27/2020,279.0,3.0,0.0
TX,US,03/27/2020,0.0,0.0,0.0
CA,US,03/27/2020,90.0,3.0,0.0
CO,US,03/27/2020,0.0,0.0,0.0
NM,US,03/27/2020,14.0,0.0,0.0
UT,US,03/27/2020,0.0,0.0,0.0
WA,US,03/27/2020,2.0,0.0,0.0
CA,US,03/27/2020,59.0,0.0,0.0
CA,US,03/27/2020,239.0,6.0,0.0
CO,US,03/27/2020,1.0,0.0,0.0
NM,US,03/27/2020,1.0,0.0,0.0
TX,US,03/27/2020,2.0,0.0,0.0
TX,US,03/27/2020,0.0,0.0,0.0
SD,US,03/27/2020,0.0,0.0,0.0
MT,US,03/27/2020,0.0,0.0,0.0
NM,US,03/27/2020,10.0,0.0,0.0
OH,US,03/27/2020,1.0,0.0,0.0
IL,US,03/27/2020,7.0,1.0,0.0
MI,US,03/27/2020,2.0,0.0,0.0
UT,US,03/27/2020,0.0,0.0,0.0
CA,US,03/27/2020,32.0,0.0,0.0
CA,US,03/27/2020,574.0,20.0,0.0
AZ,US,03/27/2020,2.0,0.0,0.0
CA,US,03/27/2020,32.0,0.0,0.0
NM,US,03/27/2020,22.0,0.0,0.0
FL,US,03/27/2020,11.0,1.0,0.0
FL,US,03/27/2020,40.0,2.0,0.0
NY,US,03/27/2020,82.0,0.0,0.0
ND,US,03/27/2020,0.0,0.0,0.0
NE,US,03/27/2020,10.0,0.0,0.0
WI,US,03/27/2020,8.0,0.0,0.0
NE,US,03/27/2020,2.0,0.0,0.0
WI,US,03/27/2020,0.0,0.0,0.0
NY,US,03/27/2020,66.0,1.0,0.0
TX,US,03/27/2020,0.0,0.0,0.0
GA,US,03/27/2020,0.0,0.0,0.0
NY,US,03/27/2020,3.0,0.0,0.0
MI,US,03/27/2020,0.0,0.0,0.0
IL,US,03/27/2020,0.0,0.0,0.0
MO,US,03/27/2020,0.0,0.0,0.0
NY,US,03/27/2020,0.0,0.0,0.0
PA,US,03/27/2020,13.0,0.0,0.0
OH,US,03/27/2020,0.0,0.0,0.0
MO,US,03/27/2020,0.0,0.0,0.0
NC,US,03/27/2020,1.0,0.0,0.0
AR,US,03/27/2020,0.0,0.0,0.0
IL,US,03/27/2020,0.0,0.0,0.0
IN,US,03/27/2020,1.0,1.0,0.0
IA,US,03/27/2020,7.0,0.0,0.0
KS,US,03/27/2020,0.0,0.0,0.0
KY,US,03/27/2020,1.0,0.0,0.0
MN,US,03/27/2020,7.0,0.0,0.0
MS,US,03/27/2020,6.0,0.0,0.0
MO,US,03/27/2020,1.0,0.0,0.0
TN,US,03/27/2020,2.0,0.0,0.0
VA,US,03/27/2020,0.0,0.0,0.0
NE,US,03/27/2020,0.0,0.0,0.0
GA,US,03/27/2020,0.0,0.0,0.0
TX,US,03/27/2020,0.0,0.0,0.0
AR,US,03/27/2020,2.0,0.0,0.0
AR,US,03/27/2020,2.0,0.0,0.0
CO,US,03/27/2020,0.0,0.0,0.0
KS,US,03/27/2020,20.0,0.0,0.0
FL,US,03/27/2020,49.0,0.0,0.0
GA,US,03/27/2020,2.0,0.0,0.0
OK,US,03/27/2020,0.0,0.0,0.0
NY,US,03/27/2020,0.0,0.0,0.0
OH,US,03/27/2020,1.0,0.0,0.0
TN,US,03/27/2020,0.0,0.0,0.0
OK,US,03/27/2020,1.0,0.0,0.0
AR,US,03/27/2020,1.0,0.0,0.0
TN,US,03/27/2020,6.0,0.0,0.0
UT,US,03/27/2020,0.0,0.0,0.0
KS,US,03/27/2020,0.0,0.0,0.0
NE,US,03/27/2020,0.0,0.0,0.0
TX,US,03/27/2020,0.0,0.0,0.0
MO,US,03/27/2020,0.0,0.0,0.0
MS,US,03/27/2020,1.0,0.0,0.0
AR,US,03/27/2020,0.0,0.0,0.0
CA,US,03/27/2020,3.0,1.0,0.0
WI,US,03/27/2020,0.0,0.0,0.0
KS,US,03/27/2020,5.0,0.0,0.0
WI,US,03/27/2020,7.0,0.0,0.0
AL,US,03/27/2020,66.0,0.0,0.0
IL,US,03/27/2020,0.0,0.0,0.0
IN,US,03/27/2020,6.0,0.0,0.0
IA,US,03/27/2020,0.0,0.0,0.0
KY,US,03/27/2020,0.0,0.0,0.0
MO,US,03/27/2020,1.0,0.0,0.0
OH,US,03/27/2020,1.0,0.0,0.0
TN,US,03/27/2020,223.0,0.0,0.0
TX,US,03/27/2020,1.0,0.0,0.0
VA,US,03/27/2020,3.0,0.0,0.0
MN,US,03/27/2020,3.0,0.0,0.0
KS,US,03/27/2020,0.0,0.0,0.0
MT,US,03/27/2020,0.0,0.0,0.0
NE,US,03/27/2020,0.0,0.0,0.0
ND,US,03/27/2020,0.0,0.0,0.0
WY,US,03/27/2020,5.0,0.0,0.0
KS,US,03/27/2020,0.0,0.0,0.0
NE,US,03/27/2020,0.0,0.0,0.0
OR,US,03/27/2020,0.0,0.0,0.0
TX,US,03/27/2020,0.0,0.0,0.0
MI,US,03/27/2020,2.0,0.0,0.0
ID,US,03/27/2020,0.0,0.0,0.0
MN,US,03/27/2020,1.0,0.0,0.0
CA,US,03/27/2020,0.0,0.0,0.0
NM,US,03/27/2020,0.0,0.0,0.0
MT,US,03/27/2020,8.0,0.0,0.0
KY,US,03/27/2020,1.0,0.0,0.0
MS,US,03/27/2020,1.0,0.0,0.0
IA,US,03/27/2020,2.0,0.0,0.0
NE,US,03/27/2020,0.0,0.0,0.0
ND,US,03/27/2020,0.0,0.0,0.0
CA,US,03/27/2020,3.0,0.0,0.0
AK,US,03/27/2020,0.0,0.0,0.0
WA,US,03/27/2020,78.0,1.0,0.0
AK,US,03/27/2020,0.0,0.0,0.0
WA,US,03/27/2020,0.0,0.0,0.0
ND,US,03/27/2020,0.0,0.0,0.0
KS,US,03/27/2020,0.0,0.0,0.0
MS,US,03/27/2020,1.0,0.0,0.0
TN,US,03/27/2020,1.0,0.0,0.0
TX,US,03/27/2020,27.0,1.0,0.0
VA,US,03/27/2020,0.0,0.0,0.0
WA,US,03/27/2020,912.0,23.0,0.0
PA,US,03/27/2020,0.0,0.0,0.0
NM,US,03/27/2020,2.0,0.0,0.0
CA,US,03/27/2020,34.0,0.0,0.0
ME,US,03/27/2020,0.0,0.0,0.0
MD,US,03/27/2020,1.0,0.0,0.0
NJ,US,03/27/2020,222.0,1.0,0.0
PA,US,03/27/2020,2.0,0.0,0.0
TX,US,03/27/2020,0.0,0.0,0.0
CA,US,03/27/2020,44.0,1.0,0.0
VA,US,03/27/2020,1.0,0.0,0.0
AK,US,03/27/2020,0.0,0.0,0.0
GA,US,03/27/2020,11.0,0.0,0.0
SC,US,03/27/2020,16.0,0.0,0.0
IN,US,03/27/2020,0.0,0.0,0.0
KY,US,03/27/2020,1.0,0.0,0.0
SD,US,03/27/2020,0.0,0.0,0.0
WA,US,03/27/2020,83.0,0.0,0.0
VA,US,03/27/2020,3.0,0.0,0.0
LA,US,03/27/2020,31.0,1.0,0.0
LA,US,03/27/2020,23.0,2.0,0.0
MO,US,03/27/2020,32.0,1.0,0.0
AL,US,03/27/2020,9.0,0.0,0.0
IL,US,03/27/2020,15.0,0.0,0.0
MI,US,03/27/2020,15.0,0.0,0.0
MO,US,03/27/2020,0.0,0.0,0.0
WI,US,03/27/2020,4.0,0.0,0.0
AR,US,03/27/2020,0.0,0.0,0.0
MO,US,03/27/2020,4.0,0.0,0.0
LA,US,03/27/2020,0.0,0.0,0.0
LA,US,03/27/2020,40.0,3.0,0.0
LA,US,03/27/2020,41.0,3.0,0.0
FL,US,03/27/2020,36.0,1.0,0.0
IN,US,03/27/2020,27.0,1.0,0.0
MI,US,03/27/2020,0.0,0.0,0.0
LA,US,03/27/2020,10.0,0.0,0.0
NY,US,03/27/2020,4.0,0.0,0.0
MN,US,03/27/2020,5.0,0.0,0.0
MO,US,03/27/2020,247.0,2.0,0.0
MO,US,03/27/2020,72.0,1.0,0.0
FL,US,03/27/2020,14.0,1.0,0.0
LA,US,03/27/2020,10.0,3.0,0.0
LA,US,03/27/2020,6.0,0.0,0.0
MD,US,03/27/2020,4.0,0.0,0.0
LA,US,03/27/2020,111.0,2.0,0.0
KS,US,03/27/2020,0.0,0.0,0.0
VA,US,03/27/2020,11.0,0.0,0.0
CA,US,03/27/2020,17.0,0.0,0.0
SD,US,03/27/2020,0.0,0.0,0.0
NC,US,03/27/2020,0.0,0.0,0.0
KS,US,03/27/2020,0.0,0.0,0.0
NE,US,03/27/2020,0.0,0.0,0.0
IL,US,03/27/2020,0.0,0.0,0.0
ND,US,03/27/2020,7.0,0.0,0.0
OH,US,03/27/2020,22.0,2.0,0.0
IN,US,03/27/2020,1.0,0.0,0.0
TX,US,03/27/2020,2.0,0.0,0.0
VA,US,03/27/2020,0.0,0.0,0.0
MO,US,03/27/2020,0.0,0.0,0.0
MN,US,03/27/2020,5.0,0.0,0.0
MN,US,03/27/2020,5.0,0.0,0.0
ND,US,03/27/2020,0.0,0.0,0.0
GA,US,03/27/2020,1.0,0.0,0.0
OK,US,03/27/2020,1.0,0.0,0.0
TX,US,03/27/2020,0.0,0.0,0.0
IL,US,03/27/2020,2.0,0.0,0.0
TX,US,03/27/2020,0.0,0.0,0.0
IN,US,03/27/2020,0.0,0.0,0.0
NY,US,03/27/2020,12.0,0.0,0.0
KS,US,03/27/2020,0.0,0.0,0.0
MN,US,03/27/2020,0.0,0.0,0.0
WA,US,03/27/2020,2.0,0.0,0.0
GA,US,03/27/2020,0.0,0.0,0.0
TN,US,03/27/2020,0.0,0.0,0.0
MT,US,03/27/2020,0.0,0.0,0.0
MO,US,03/27/2020,1.0,0.0,0.0
NC,US,03/27/2020,0.0,0.0,0.0
AR,US,03/27/2020,1.0,0.0,0.0
MS,US,03/27/2020,0.0,0.0,0.0
MO,US,03/27/2020,0.0,0.0,0.0
TX,US,03/27/2020,0.0,0.0,0.0
NV,US,03/27/2020,0.0,0.0,0.0
IA,US,03/27/2020,2.0,0.0,0.0
NH,US,03/27/2020,7.0,0.0,0.0
ND,US,03/27/2020,0.0,0.0,0.0
WY,US,03/27/2020,0.0,0.0,0.0
MA,US,03/27/2020,631.0,2.0,0.0
NY,US,03/27/2020,3385.0,30.0,0.0
VA,US,03/27/2020,1.0,0.0,0.0
IN,US,03/27/2020,1.0,0.0,0.0
MO,US,03/27/2020,0.0,0.0,0.0
NH,US,03/27/2020,2.0,0.0,0.0
NY,US,03/27/2020,64.0,0.0,0.0
PA,US,03/27/2020,0.0,0.0,0.0
TN,US,03/27/2020,6.0,0.0,0.0
SD,US,03/27/2020,0.0,0.0,0.0
WV,US,03/27/2020,0.0,0.0,0.0
CO,US,03/27/2020,11.0,0.0,0.0
OH,US,03/27/2020,65.0,1.0,0.0
UT,US,03/27/2020,102.0,0.0,0.0
KS,US,03/27/2020,1.0,0.0,0.0
TN,US,03/27/2020,58.0,0.0,0.0
AL,US,03/27/2020,0.0,0.0,0.0
FL,US,03/27/2020,29.0,0.0,0.0
GA,US,03/27/2020,10.0,0.0,0.0
SC,US,03/27/2020,10.0,2.0,0.0
MS,US,03/27/2020,5.0,0.0,0.0
NC,US,03/27/2020,1.0,0.0,0.0
VA,US,03/27/2020,0.0,0.0,0.0
PA,US,03/27/2020,1.0,0.0,0.0
DE,US,03/27/2020,37.0,1.0,0.0
NJ,US,03/27/2020,65.0,0.0,0.0
VA,US,03/27/2020,0.0,0.0,0.0
CA,US,03/27/2020,2.0,0.0,0.0
TX,US,03/27/2020,0.0,0.0,0.0
FL,US,03/27/2020,1.0,0.0,0.0
NC,US,03/27/2020,1.0,0.0,0.0
MT,US,03/27/2020,0.0,0.0,0.0
WY,US,03/27/2020,1.0,0.0,0.0
MN,US,03/27/2020,0.0,0.0,0.0
TX,US,03/27/2020,1.0,0.0,0.0
IN,US,03/27/2020,0.0,0.0,0.0
GA,US,03/27/2020,0.0,0.0,0.0
MD,US,03/27/2020,1.0,0.0,0.0
GA,US,03/27/2020,0.0,0.0,0.0
AL,US,03/27/2020,4.0,0.0,0.0
MS,US,03/27/2020,2.0,0.0,0.0
AL,US,03/27/2020,4.0,0.0,0.0
IA,US,03/27/2020,5.0,0.0,0.0
MO,US,03/27/2020,1.0,0.0,0.0
LA,US,03/27/2020,7.0,0.0,0.0
NM,US,03/27/2020,3.0,0.0,0.0
TX,US,03/27/2020,114.0,1.0,0.0
MS,US,03/27/2020,8.0,0.0,0.0
GA,US,03/27/2020,2.0,0.0,0.0
FL,US,03/27/2020,0.0,0.0,0.0
GA,US,03/27/2020,1.0,0.0,0.0
IA,US,03/27/2020,0.0,0.0,0.0
KY,US,03/27/2020,0.0,0.0,0.0
TX,US,03/27/2020,2.0,0.0,0.0
WV,US,03/27/2020,0.0,0.0,0.0
WI,US,03/27/2020,0.0,0.0,0.0
IL,US,03/27/2020,2.0,0.0,0.0
VA,US,03/27/2020,0.0,0.0,0.0
CA,US,03/27/2020,0.0,0.0,0.0
GA,US,03/27/2020,0.0,0.0,0.0
CO,US,03/27/2020,7.0,1.0,0.0
LA,US,03/27/2020,0.0,0.0,0.0
LA,US,03/27/2020,23.0,1.0,0.0
GA,US,03/27/2020,6.0,0.0,0.0
TX,US,03/27/2020,0.0,0.0,0.0
TX,US,03/27/2020,4.0,0.0,0.0
ID,US,03/27/2020,2.0,0.0,0.0
MT,US,03/27/2020,0.0,0.0,0.0
WY,US,03/27/2020,10.0,0.0,0.0
MO,US,03/27/2020,1.0,0.0,0.0
OK,US,03/27/2020,0.0,0.0,0.0
NE,US,03/27/2020,0.0,0.0,0.0
GA,US,03/27/2020,3.0,0.0,0.0
KS,US,03/27/2020,0.0,0.0,0.0
NE,US,03/27/2020,0.0,0.0,0.0
TX,US,03/27/2020,0.0,0.0,0.0
NE,US,03/27/2020,0.0,0.0,0.0
WA,US,03/27/2020,24.0,0.0,0.0
GA,US,03/27/2020,11.0,0.0,0.0
OR,US,03/27/2020,1.0,0.0,0.0
OK,US,03/27/2020,0.0,0.0,0.0
NY,US,03/27/2020,2.0,0.0,0.0
PA,US,03/27/2020,0.0,0.0,0.0
MS,US,03/27/2020,15.0,1.0,0.0
IN,US,03/27/2020,8.0,1.0,0.0
IN,US,03/27/2020,2.0,0.0,0.0
TN,US,03/27/2020,10.0,0.0,0.0
MS,US,03/27/2020,0.0,0.0,0.0
TX,US,03/27/2020,0.0,0.0,0.0
KY,US,03/27/2020,0.0,0.0,0.0
MN,US,03/27/2020,0.0,0.0,0.0
SD,US,03/27/2020,1.0,0.0,0.0
CT,US,03/27/2020,33.0,3.0,0.0
TX,US,03/27/2020,2.0,0.0,0.0
NY,US,03/27/2020,32.0,0.0,0.0
UT,US,03/27/2020,5.0,0.0,0.0
MT,US,03/27/2020,2.0,0.0,0.0
GA,US,03/27/2020,1.0,0.0,0.0
NM,US,03/27/2020,0.0,0.0,0.0
ND,US,03/27/2020,0.0,0.0,0.0
GA,US,03/27/2020,0.0,0.0,0.0
ND,US,03/27/2020,0.0,0.0,0.0
NC,US,03/27/2020,3.0,0.0,0.0
MN,US,03/27/2020,0.0,0.0,0.0
TX,US,03/27/2020,160.0,1.0,0.0
MT,US,03/27/2020,0.0,0.0,0.0
KS,US,03/27/2020,0.0,0.0,0.0
WI,US,03/27/2020,0.0,0.0,0.0
GA,US,03/27/2020,0.0,0.0,0.0
KY,US,03/27/2020,0.0,0.0,0.0
KY,US,03/27/2020,0.0,0.0,0.0
CA,US,03/27/2020,0.0,0.0,0.0
TX,US,03/27/2020,0.0,0.0,0.0
SD,US,03/27/2020,0.0,0.0,0.0
GA,US,03/27/2020,11.0,0.0,0.0
TN,US,03/27/2020,0.0,0.0,0.0
OH,US,03/27/2020,17.0,1.0,0.0
WV,US,03/27/2020,2.0,0.0,0.0
CA,US,03/27/2020,20.0,0.0,0.0
OK,US,03/27/2020,49.0,1.0,0.0
MS,US,03/27/2020,6.0,1.0,0.0
CA,US,03/27/2020,0.0,0.0,0.0
GA,US,03/27/2020,2.0,0.0,0.0
SD,US,03/27/2020,0.0,0.0,0.0
AL,US,03/27/2020,21.0,0.0,0.0
OH,US,03/27/2020,3.0,0.0,0.0
MI,US,03/27/2020,2.0,1.0,0.0
GA,US,03/27/2020,2.0,0.0,0.0
ID,US,03/27/2020,3.0,0.0,0.0
TX,US,03/27/2020,0.0,0.0,0.0
WV,US,03/27/2020,0.0,0.0,0.0
NC,US,03/27/2020,0.0,0.0,0.0
WY,US,03/27/2020,0.0,0.0,0.0
UT,US,03/27/2020,0.0,0.0,0.0
NY,US,03/27/2020,98.0,0.0,0.0
OR,US,03/27/2020,3.0,0.0,0.0
AK,US,03/27/2020,0.0,1.0,0.0
AZ,US,03/27/2020,0.0,2.0,0.0
AR,US,03/27/2020,35.0,2.0,0.0
CA,US,03/27/2020,12.0,0.0,0.0
CO,US,03/27/2020,102.0,8.0,0.0
DE,US,03/27/2020,0.0,1.0,0.0
GA,US,03/27/2020,217.0,42.0,0.0
HI,US,03/27/2020,6.0,0.0,0.0
KY,US,03/27/2020,158.0,0.0,0.0
LA,US,03/27/2020,16.0,1.0,0.0
ME,US,03/27/2020,3.0,0.0,0.0
MD,US,03/27/2020,0.0,1.0,0.0
MA,US,03/27/2020,303.0,9.0,0.0
MN,US,03/27/2020,0.0,2.0,0.0
MT,US,03/27/2020,0.0,1.0,0.0
NE,US,03/27/2020,2.0,0.0,0.0
NV,US,03/27/2020,16.0,0.0,0.0
NH,US,03/27/2020,4.0,0.0,0.0
NJ,US,03/27/2020,1984.0,82.0,0.0
NY,US,03/27/2020,0.0,87.0,0.0
RI,US,03/27/2020,71.0,0.0,0.0
TN,US,03/27/2020,172.0,3.0,0.0
VT,US,03/27/2020,6.0,5.0,0.0
WA,US,03/27/2020,67.0,0.0,0.0
WI,US,03/27/2020,61.0,0.0,0.0
TN,US,03/27/2020,1.0,0.0,0.0
AR,US,03/27/2020,1.0,0.0,0.0
FL,US,03/27/2020,0.0,0.0,0.0
GA,US,03/27/2020,0.0,0.0,0.0
IL,US,03/27/2020,0.0,0.0,0.0
IN,US,03/27/2020,0.0,0.0,0.0
IA,US,03/27/2020,0.0,0.0,0.0
KY,US,03/27/2020,0.0,0.0,0.0
LA,US,03/27/2020,4.0,0.0,0.0
MS,US,03/27/2020,3.0,0.0,0.0
NJ,US,03/27/2020,519.0,0.0,0.0
NM,US,03/27/2020,0.0,0.0,0.0
NC,US,03/27/2020,34.0,0.0,0.0
OH,US,03/27/2020,3.0,0.0,0.0
OR,US,03/27/2020,1.0,0.0,0.0
PA,US,03/27/2020,1.0,0.0,0.0
SC,US,03/27/2020,1.0,0.0,0.0
SD,US,03/27/2020,1.0,0.0,0.0
TN,US,03/27/2020,0.0,0.0,0.0
TX,US,03/27/2020,0.0,0.0,0.0
WV,US,03/27/2020,1.0,0.0,0.0
GA,US,03/27/2020,2.0,0.0,0.0
TX,US,03/27/2020,0.0,0.0,0.0
UT,US,03/27/2020,26.0,0.0,0.0
TX,US,03/27/2020,1.0,0.0,0.0
TX,US,03/27/2020,3.0,0.0,0.0
AK,US,03/27/2020,0.0,0.0,0.0
NM,US,03/27/2020,0.0,0.0,0.0
ID,US,03/27/2020,1.0,0.0,0.0
MT,US,03/27/2020,0.0,0.0,0.0
NE,US,03/27/2020,0.0,0.0,0.0
AR,US,03/27/2020,16.0,0.0,0.0
IA,US,03/27/2020,0.0,0.0,0.0
MI,US,03/27/2020,3.0,0.0,0.0
TN,US,03/27/2020,0.0,0.0,0.0
OH,US,03/27/2020,0.0,0.0,0.0
TX,US,03/27/2020,1.0,0.0,0.0
NC,US,03/27/2020,2.0,0.0,0.0
IN,US,03/27/2020,6.0,0.0,0.0
PA,US,03/27/2020,0.0,0.0,0.0
CA,US,03/27/2020,61.0,1.0,0.0
IL,US,03/27/2020,0.0,0.0,0.0
LA,US,03/27/2020,2.0,0.0,0.0
IN,US,03/27/2020,0.0,0.0,0.0
LA,US,03/27/2020,2.0,0.0,0.0
MO,US,03/27/2020,0.0,0.0,0.0
WI,US,03/27/2020,0.0,0.0,0.0
TX,US,03/27/2020,3.0,0.0,0.0
IN,US,03/27/2020,3.0,0.0,0.0
WI,US,03/27/2020,2.0,0.0,0.0
OH,US,03/27/2020,0.0,0.0,0.0
VA,US,03/27/2020,29.0,1.0,0.0
FL,US,03/27/2020,39.0,0.0,0.0
IL,US,03/27/2020,0.0,0.0,0.0
IN,US,03/27/2020,1.0,0.0,0.0
MN,US,03/27/2020,4.0,0.0,0.0
KS,US,03/27/2020,0.0,0.0,0.0
MN,US,03/27/2020,0.0,0.0,0.0
OK,US,03/27/2020,8.0,0.0,0.0
WA,US,03/27/2020,0.0,0.0,0.0
NC,US,03/27/2020,123.0,0.0,0.0
FL,US,03/27/2020,0.0,0.0,0.0
ME,US,03/27/2020,2.0,0.0,0.0
AL,US,03/27/2020,23.0,0.0,0.0
GA,US,03/27/2020,0.0,0.0,0.0
TX,US,03/27/2020,2.0,0.0,0.0
WA,US,03/27/2020,2.0,0.0,0.0
KS,US,03/27/2020,0.0,0.0,0.0
TX,US,03/27/2020,0.0,0.0,0.0
OR,US,03/27/2020,0.0,0.0,0.0
ND,US,03/27/2020,1.0,0.0,0.0
MS,US,03/27/2020,4.0,0.0,0.0
FL,US,03/27/2020,13.0,0.0,0.0
GA,US,03/27/2020,0.0,0.0,0.0
SD,US,03/27/2020,0.0,0.0,0.0
WI,US,03/27/2020,5.0,0.0,0.0
IA,US,03/27/2020,1.0,0.0,0.0
ND,US,03/27/2020,4.0,0.0,0.0
TX,US,03/27/2020,0.0,0.0,0.0
GA,US,03/27/2020,2.0,0.0,0.0
GA,US,03/27/2020,0.0,0.0,0.0
IL,US,03/27/2020,0.0,0.0,0.0
IN,US,03/27/2020,1.0,0.0,0.0
IA,US,03/27/2020,1.0,0.0,0.0
KY,US,03/27/2020,5.0,0.0,0.0
MS,US,03/27/2020,0.0,0.0,0.0
MO,US,03/27/2020,0.0,0.0,0.0
NJ,US,03/27/2020,38.0,0.0,0.0
NY,US,03/27/2020,8.0,0.0,0.0
NC,US,03/27/2020,0.0,0.0,0.0
OH,US,03/27/2020,11.0,0.0,0.0
PA,US,03/27/2020,1.0,0.0,0.0
TN,US,03/27/2020,0.0,0.0,0.0
VA,US,03/27/2020,2.0,0.0,0.0
IN,US,03/27/2020,3.0,0.0,0.0
UT,US,03/27/2020,28.0,0.0,0.0
OR,US,03/27/2020,2.0,0.0,0.0
MN,US,03/27/2020,3.0,0.0,0.0
WY,US,03/27/2020,1.0,0.0,0.0
WI,US,03/27/2020,0.0,0.0,0.0
AL,US,03/27/2020,2.0,0.0,0.0
AR,US,03/27/2020,13.0,0.0,0.0
CO,US,03/27/2020,1.0,0.0,0.0
FL,US,03/27/2020,1.0,0.0,0.0
GA,US,03/27/2020,2.0,0.0,0.0
ID,US,03/27/2020,0.0,0.0,0.0
IL,US,03/27/2020,1.0,0.0,0.0
IN,US,03/27/2020,4.0,0.0,0.0
