year,weight,gender,race1r,hispanic,ethnic1r,ager,marital2,hincome,popsize,region,msa,direl,notify,weapon,weapcat,newcrime,newoff,seriousviolent,injury,treatment,vicservices,locationr
2014,13899.597,1,1,2,1,6,2,7,1,1,2,4,1,3,5,1,4,2,0,0,1,3
2014,3448.93544,1,1,2,1,7,2,6,1,2,2,2,2,2,0,1,4,2,1,2,1,1
2014,3746.75691,2,1,2,1,4,1,88,1,3,2,1,2,2,0,1,4,2,1,1,2,1
2014,3746.75691,2,1,2,1,4,1,88,1,3,2,1,2,2,0,1,4,2,1,1,2,1
2014,3746.75691,2,1,2,1,4,1,88,1,3,2,1,2,2,0,1,4,2,1,1,2,1
2014,3746.75691,2,1,2,1,4,1,88,1,3,2,1,2,2,0,1,4,2,1,1,2,1
2014,3746.75691,2,1,2,1,4,1,88,1,3,2,1,2,2,0,1,4,2,1,1,2,1
2014,1492.6269,2,1,2,1,5,1,1,1,2,3,1,1,2,0,1,4,2,0,0,2,5
2014,1481.47342,1,3,2,3,7,1,2,3,2,1,4,2,3,5,1,4,2,0,0,2,3
2014,3113.41232,1,1,2,1,7,2,88,1,1,2,4,1,2,0,1,4,2,0,0,2,3
2014,39204.2929,2,1,2,1,1,1,88,1,3,2,3,2,2,0,1,4,2,0,0,2,4
2014,1745.96324,1,1,2,1,7,2,1,1,2,2,4,1,1,1,1,3,1,1,1,2,2
2014,1293.18222,2,1,2,1,7,2,7,1,2,1,4,2,2,0,1,4,2,0,0,2,4
2014,1417.51868,1,1,2,1,6,5,88,1,2,2,6,2,2,0,1,4,2,0,0,2,1
2014,1879.59982,2,2,2,2,6,1,3,1,3,2,2,1,2,0,1,4,2,1,2,2,1
2014,1782.82036,1,1,1,4,6,1,7,1,3,2,4,1,1,1,1,2,1,1,2,2,3
2014,2992.76505,2,1,2,1,7,4,4,1,3,2,2,1,2,0,1,4,2,0,0,2,1
2014,3153.77871,1,1,2,1,7,4,88,1,1,2,1,1,2,0,1,4,2,0,0,2,1
2014,3153.77871,1,1,2,1,7,4,88,1,1,2,1,1,2,0,1,4,2,0,0,2,1
2014,5705.03177,1,3,2,3,5,1,2,1,1,1,3,1,1,1,1,3,1,1,2,1,1
2014,3401.69302,1,2,2,2,7,1,88,4,2,1,4,1,1,1,1,2,1,0,0,2,3
2014,25870.86786,1,3,2,3,6,2,2,1,3,2,5,2,1,1,1,3,1,0,0,2,3
2014,2963.35647,2,1,1,4,5,2,88,1,3,2,4,2,3,5,1,4,2,0,0,2,3
2014,3313.29436,1,1,2,1,6,4,3,1,3,2,4,1,3,5,1,4,2,0,0,2,1
2014,4042.35148,2,1,2,1,1,1,4,1,3,3,4,2,1,3,1,3,1,0,0,2,3
2014,4722.85293,1,2,2,2,5,1,4,1,3,3,5,1,1,3,1,3,1,1,1,2,3
2014,2678.77253,2,1,2,1,7,4,3,4,2,1,4,1,2,0,1,4,2,0,0,2,1
2014,3754.78907,2,2,2,2,5,1,88,5,2,1,4,2,2,0,1,4,2,0,0,2,3
2014,18622.8234,1,3,2,3,7,4,7,1,2,2,1,1,2,0,1,2,1,0,0,2,5
2014,2827.90852,1,1,2,1,7,2,2,0,3,2,3,1,1,1,1,2,1,1,2,2,1
2014,4474.37246,2,1,2,1,2,1,7,1,2,2,3,2,2,0,1,4,2,0,0,2,4
2014,2612.09119,2,2,2,2,7,4,88,1,3,3,3,1,2,0,1,4,2,1,2,2,5
2014,3630.15444,1,3,2,3,6,4,2,1,2,1,4,2,2,0,1,4,2,0,0,2,1
2014,4962.43216,2,2,2,2,5,1,6,1,3,2,1,1,2,0,1,2,1,1,2,2,1
2014,5551.21085,2,2,2,2,2,1,5,4,3,1,4,1,2,0,1,4,2,1,2,2,1
2014,4403.67444,2,2,2,2,5,1,1,1,3,2,4,1,1,1,1,3,1,0,0,2,2
2014,3436.96363,1,1,2,1,5,2,6,1,2,2,4,2,2,0,1,4,2,0,0,2,1
2014,4332.31829,1,1,2,1,2,1,88,1,3,2,4,2,2,0,1,4,2,0,0,2,1
2014,3239.01204,1,1,2,1,7,1,88,5,2,1,4,1,2,0,1,4,2,0,0,2,3
2014,2930.6371,2,1,2,1,6,2,5,1,3,1,1,1,1,1,1,3,1,0,0,2,1
2014,2897.96949,1,1,2,1,6,2,88,0,3,3,4,2,2,0,1,4,2,0,0,2,2
2014,5338.73532,2,1,2,1,4,1,5,1,2,2,6,1,1,3,1,2,1,0,0,2,3
2014,5753.06851,1,2,2,2,4,1,7,1,3,2,1,2,2,0,1,2,1,0,0,2,2
2014,3677.29792,2,2,2,2,7,3,2,3,3,1,3,1,2,0,1,4,2,1,1,2,1
2014,32595.4082,1,1,2,1,7,2,7,1,3,2,4,1,2,0,1,4,2,0,0,2,5
2014,3390.42002,2,1,2,1,7,4,2,1,2,1,4,1,2,0,1,4,2,0,0,2,3
2014,3390.42002,2,1,2,1,7,4,2,1,2,1,4,2,2,0,1,4,2,0,0,2,1
2014,2906.71921,2,1,2,1,8,2,3,1,2,2,3,1,2,0,1,4,2,1,1,2,1
2014,3337.38379,2,1,2,1,7,4,4,1,3,2,3,2,2,0,1,4,2,1,1,2,3
2014,5287.21072,1,1,2,1,2,1,88,1,2,2,4,1,2,0,1,4,2,0,0,2,1
2014,3652.08561,1,3,2,3,7,5,3,1,1,2,2,1,1,2,1,3,1,0,0,2,1
2014,3382.92252,1,1,2,1,6,4,4,0,2,3,4,1,1,3,1,3,1,0,0,2,5
2014,5570.75455,2,2,2,2,1,1,7,0,3,3,3,2,1,2,1,3,1,0,0,2,4
2014,5570.75455,2,2,2,2,1,1,7,0,3,3,4,2,1,3,1,3,1,0,0,2,3
2014,2906.94273,2,1,2,1,6,2,88,4,3,1,4,1,2,0,1,4,2,0,0,2,1
2014,3285.44869,1,3,2,3,8,4,88,0,3,2,4,1,3,5,1,4,2,1,2,2,3
2014,3855.18619,2,1,2,1,5,4,4,1,2,1,1,1,2,0,1,4,2,0,0,2,1
2014,4114.47693,2,2,2,2,5,1,4,0,3,3,4,1,3,5,1,4,2,0,0,2,3
2014,3423.45884,2,1,2,1,7,2,4,0,3,3,3,2,1,1,1,3,1,0,0,2,1
2014,3765.90427,1,1,2,1,6,1,2,1,3,2,3,2,2,0,1,4,2,0,0,2,5
2014,4149.04644,2,1,2,1,5,1,88,2,4,1,4,2,2,0,1,1,1,0,0,2,3
2014,3995.46988,1,2,2,2,2,1,6,0,3,2,3,1,3,5,1,4,2,1,2,2,3
2014,4171.33533,1,1,1,4,4,1,4,2,4,1,4,2,1,2,1,3,1,0,0,2,5
2014,4171.33533,1,1,1,4,4,1,4,2,4,1,4,3,2,0,1,4,2,0,0,2,3
2014,3514.56166,2,3,2,3,5,1,88,4,3,1,4,1,1,1,1,2,1,0,0,2,1
2014,5868.38309,1,1,1,4,4,1,1,1,2,3,3,2,2,0,1,4,2,0,0,2,3
2014,5868.38309,1,1,1,4,4,1,1,1,2,3,1,2,1,3,1,3,1,0,0,2,1
2014,2829.15261,2,1,2,1,7,2,7,1,2,2,4,1,2,0,1,4,2,0,0,2,1
2014,3070.40943,2,1,2,1,7,4,7,1,2,2,4,2,3,5,1,4,2,0,0,2,3
2014,4675.763,1,1,2,1,2,1,5,2,4,1,3,1,1,2,1,3,1,0,0,2,4
2014,2817.74628,1,1,2,1,5,4,88,1,2,3,4,1,2,0,1,4,2,0,0,2,3
2014,3410.90255,1,1,2,1,1,1,5,1,4,3,2,2,2,0,1,2,1,0,0,2,1
2014,3142.82964,2,1,2,1,6,2,3,0,3,2,3,1,1,3,1,3,1,0,0,2,1
2014,3621.42202,1,1,1,4,5,1,2,3,2,1,1,1,1,3,1,2,1,1,1,2,1
2014,3621.42202,1,1,1,4,5,1,2,3,2,1,1,1,1,2,1,3,1,1,2,2,1
2014,1467.94693,2,1,2,1,6,2,7,3,3,1,4,2,2,0,1,4,2,0,0,2,5
2014,3176.50642,1,1,2,1,6,1,88,1,3,2,4,1,1,1,1,3,1,0,0,2,3
2014,2519.76782,2,1,2,1,7,2,88,0,2,3,5,8,2,0,1,4,2,0,0,,5
2014,3736.60308,2,2,2,2,2,1,4,5,1,1,3,2,3,5,1,4,2,0,0,2,4
2014,3663.84099,1,1,2,1,7,1,3,2,4,1,4,1,2,0,1,4,2,0,0,2,3
2014,3663.84099,1,1,2,1,7,1,3,2,4,1,3,1,1,3,1,3,1,0,0,2,1
2014,1366.78798,2,1,2,1,6,2,7,0,1,2,6,1,2,0,2,5,3,0,0,2,3
2014,3130.54926,1,1,2,1,3,1,5,0,1,3,3,2,1,1,1,2,1,0,0,2,2
2014,3130.54926,1,1,2,1,3,1,5,0,1,3,3,2,1,1,1,3,1,0,0,2,2
2014,1576.39283,2,1,2,1,6,4,88,1,1,2,1,2,2,0,1,4,2,1,1,1,1
2014,1576.39283,2,1,2,1,6,4,88,1,1,2,1,2,2,0,1,4,2,1,1,2,1
2014,2341.50039,2,3,2,3,8,3,3,0,1,2,2,2,2,0,1,4,2,0,0,2,2
2014,2341.50039,2,3,2,3,8,3,3,0,1,2,2,2,2,0,1,4,2,0,0,2,2
2014,2341.50039,2,3,2,3,8,3,3,0,1,2,2,2,2,0,1,4,2,0,0,2,2
2014,3250.96502,1,1,2,1,8,2,88,0,4,3,4,2,2,0,1,4,2,0,0,2,3
2014,3164.65322,1,1,2,1,7,1,6,3,2,1,4,1,3,5,1,4,2,0,0,2,3
2014,1411.11337,2,1,1,4,6,2,1,3,2,1,4,1,2,0,1,4,2,0,0,2,1
2014,1411.11337,2,1,1,4,6,2,1,3,2,1,5,1,2,0,1,4,2,0,0,2,1
2014,1364.64602,2,1,2,1,4,2,3,1,2,3,3,2,1,3,1,3,1,0,0,2,2
2014,3065.30083,2,2,2,2,1,1,6,1,2,2,3,1,2,0,1,4,2,0,0,2,3
2014,2431.90451,2,1,2,1,7,4,2,0,2,3,4,1,2,0,1,4,2,0,0,2,1
2014,2431.90451,2,1,2,1,7,4,2,0,2,3,4,1,3,5,1,4,2,0,0,2,1
2014,1658.46394,1,1,1,4,2,1,7,1,4,1,4,2,1,3,1,3,1,1,2,2,2
2014,2575.91636,1,1,1,4,1,1,1,0,1,3,3,2,2,0,1,4,2,1,1,2,4
2014,2683.67668,2,2,2,2,8,3,2,4,2,1,4,1,3,5,1,2,1,1,2,2,3
2014,2856.73396,2,1,2,1,7,3,6,5,3,1,4,3,1,3,1,3,1,1,2,2,3
2014,3060.65752,2,1,2,1,5,4,3,1,4,2,1,1,2,0,1,4,2,0,0,2,2
2014,5567.29086,2,1,2,1,4,1,5,0,1,2,3,1,2,0,1,1,1,0,0,1,1
2014,4121.88169,2,2,2,2,6,5,6,2,3,1,1,1,2,0,1,4,2,1,2,1,3
2014,3220.90783,2,1,2,1,5,2,1,2,3,1,4,1,2,0,1,4,2,0,0,2,1
2014,2588.8708,2,1,2,1,7,2,4,1,3,3,5,2,2,0,1,4,2,0,0,2,3
2014,2442.1493,2,1,2,1,7,2,6,0,3,2,6,3,2,0,2,5,3,0,0,2,5
2014,3136.7534,1,1,2,1,6,4,4,0,2,3,3,1,2,0,1,3,1,1,2,2,1
2014,4141.48747,2,1,2,1,3,2,88,1,2,3,5,2,2,0,1,4,2,0,0,2,3
2014,4141.48747,2,1,2,1,3,2,88,1,2,3,4,1,3,5,1,4,2,0,0,2,1
2014,44515.7658,1,3,2,3,1,1,6,1,2,1,4,2,2,0,1,4,2,0,0,2,4
2014,2911.58458,2,1,2,1,7,2,7,0,1,2,3,2,2,0,1,4,2,0,0,2,5
2014,2911.58458,2,1,2,1,7,2,7,0,1,2,3,2,2,0,1,4,2,0,0,2,5
2014,2911.58458,2,1,2,1,7,2,7,0,1,2,3,2,2,0,1,4,2,0,0,2,5
2014,2911.58458,2,1,2,1,7,2,7,0,1,2,3,2,2,0,1,4,2,0,0,2,5
2014,4081.81191,1,2,2,2,5,2,7,1,1,2,3,1,1,3,1,3,1,1,2,2,5
2014,2904.0141,1,1,2,1,5,1,4,1,2,3,2,2,1,3,1,3,1,0,0,2,2
2014,4089.50133,1,1,2,1,1,1,7,0,2,2,5,2,2,0,1,4,2,0,0,2,4
2014,18443.84143,1,1,2,1,5,5,88,0,3,3,6,1,2,0,1,4,2,0,0,2,3
2014,2346.36032,1,1,2,1,5,5,5,1,3,3,1,1,1,2,1,3,1,0,0,2,1
2014,2624.07179,2,1,2,1,5,5,88,1,2,3,1,1,2,0,1,4,2,1,1,2,2
2014,3656.79196,1,1,2,1,5,1,3,1,3,2,4,1,2,0,1,4,2,0,0,2,1
2014,3189.03032,2,1,2,1,6,1,88,1,3,1,4,1,1,1,1,2,1,0,0,2,3
2014,3327.38552,1,1,2,1,5,1,7,4,4,1,1,1,1,2,1,2,1,1,2,2,1
2014,4920.45432,1,1,2,1,4,1,5,2,3,1,4,1,1,2,1,3,1,0,0,2,3
2014,4920.45432,1,1,2,1,4,1,5,2,3,1,4,2,2,0,1,4,2,0,0,2,3
2014,3696.22783,1,1,2,1,5,2,4,0,3,2,4,2,1,3,1,3,1,0,0,2,3
2014,2687.08009,1,1,2,1,7,4,2,1,3,3,3,1,1,2,1,3,1,1,2,2,1
2014,20513.80368,2,1,2,1,7,4,6,1,1,2,3,1,2,0,1,4,2,0,0,2,3
2014,4609.29511,2,1,2,1,2,2,2,0,3,3,3,1,2,0,1,4,2,1,2,2,2
2014,3316.11181,2,1,2,1,5,1,7,5,1,1,5,1,3,5,2,5,3,0,0,2,3
2014,3034.00513,2,1,2,1,7,4,2,2,2,1,2,1,2,0,1,4,2,0,0,2,1
2014,2990.46858,1,1,2,1,6,4,2,2,2,1,2,1,2,0,1,4,2,0,0,2,1
2014,4365.85741,1,2,2,2,5,2,3,2,4,1,4,1,2,0,1,4,2,1,1,2,3
2014,3899.76522,2,2,2,2,6,1,2,2,4,1,3,1,2,0,1,4,2,0,0,2,1
2014,7703.14482,1,2,2,2,2,1,7,1,1,2,3,2,1,2,1,3,1,0,0,2,3
2014,3818.92121,1,1,2,1,5,2,7,0,2,3,4,2,3,5,1,4,2,0,0,2,3
2014,3366.17595,2,1,2,1,6,2,7,0,1,2,6,1,3,5,2,5,3,0,0,2,3
2014,2946.8784,2,2,2,2,6,1,88,4,3,1,4,1,1,4,1,3,1,0,0,2,3
2014,4466.21221,2,1,2,1,1,1,6,1,2,3,2,1,2,0,1,2,1,1,2,2,1
2014,4466.21221,2,1,2,1,1,1,6,1,2,3,2,2,2,0,1,4,2,0,0,2,1
2014,4657.42954,2,1,1,4,1,1,1,5,1,1,4,1,2,0,1,4,2,1,2,1,1
2014,3760.57393,1,1,1,4,8,1,7,0,4,2,3,1,2,0,1,4,2,1,2,2,3
2014,3075.95713,2,1,2,1,6,1,2,3,2,1,3,1,1,2,1,3,1,0,0,2,1
2014,2978.23153,2,1,2,1,7,2,7,1,1,2,4,2,3,5,1,4,2,0,0,2,3
2014,4349.58273,2,1,2,1,4,2,3,2,1,2,4,2,2,0,1,4,2,0,0,2,1
2014,2815.05939,2,1,2,1,7,2,88,5,1,1,4,1,3,5,1,2,1,1,1,2,3
2014,2795.45844,2,3,2,3,5,1,88,1,2,2,4,1,2,0,1,2,1,1,2,2,3
2014,5824.51428,1,2,2,2,2,1,6,1,3,3,3,2,2,0,1,4,2,0,0,2,4
2014,3316.67208,1,3,2,3,6,1,1,1,2,3,3,2,2,0,1,4,2,0,0,2,2
2014,3177.86201,2,1,2,1,5,1,5,0,2,2,1,1,1,3,1,3,1,0,0,2,3
2014,3177.86201,2,1,2,1,5,1,5,0,2,2,1,1,2,0,1,4,2,0,0,2,1
2014,3177.86201,2,1,2,1,5,1,5,0,2,2,1,1,2,0,1,4,2,0,0,2,1
2014,4977.72602,1,1,2,1,3,1,1,3,3,1,3,1,1,1,1,2,1,1,1,2,3
2014,3292.76754,1,1,2,1,4,1,5,3,2,1,3,2,2,0,1,4,2,0,0,2,3
2014,3292.76754,1,1,2,1,4,1,5,3,2,1,3,2,2,0,1,4,2,0,0,2,3
2014,3286.70449,2,1,1,4,5,1,5,1,1,2,1,2,2,0,1,4,2,0,0,2,1
2014,3286.70449,2,1,1,4,5,1,5,1,1,2,3,2,2,0,1,1,1,0,0,2,3
2014,3067.68617,1,1,2,1,7,2,1,1,1,2,3,2,2,0,1,4,2,0,0,2,1
2014,4888.36951,1,1,2,1,5,1,88,1,1,2,4,1,2,0,1,4,2,0,0,2,3
2014,2738.44071,1,1,2,1,7,4,3,1,2,2,4,2,1,1,1,3,1,0,0,2,3
2014,3584.49893,1,1,2,1,3,1,3,1,2,1,3,2,2,0,1,4,2,0,0,2,3
2014,4269.94017,1,3,2,3,5,88,88,1,3,2,4,2,2,0,1,4,2,0,0,2,3
2014,4269.94017,1,3,2,3,5,88,88,1,3,2,4,2,2,0,1,4,2,0,0,2,3
2014,4269.94017,1,3,2,3,5,88,88,1,3,2,4,2,2,0,1,4,2,0,0,2,3
2014,4269.94017,1,3,2,3,5,88,88,1,3,2,4,2,2,0,1,4,2,0,0,2,3
2014,4023.89177,2,1,2,1,5,1,4,3,2,1,4,1,3,5,1,4,2,0,0,2,3
2014,3462.18314,1,2,2,2,7,5,1,1,3,2,6,2,2,0,1,4,2,1,2,2,5
2014,2828.42118,1,1,1,4,6,2,7,1,2,3,4,2,2,0,1,4,2,0,0,2,3
2014,3175.60807,1,2,2,2,5,2,88,1,3,2,6,8,1,2,1,1,1,0,0,,1
2014,4174.31724,2,3,1,4,6,1,2,4,1,1,4,1,1,3,1,3,1,1,2,2,1
2014,6599.64352,1,1,2,1,4,88,7,1,1,2,2,2,2,0,1,4,2,0,0,2,3
2014,4347.89727,1,1,2,1,4,1,1,2,3,1,4,1,2,0,1,4,2,0,0,2,1
2014,1932.24204,2,2,2,2,7,4,2,1,3,2,3,1,1,3,1,3,1,0,0,2,1
2014,34160.1707,2,1,2,1,2,1,4,0,3,3,1,1,2,0,1,4,2,0,0,1,4
2014,4231.00584,2,1,1,4,2,1,6,1,2,3,3,1,2,0,1,4,2,1,2,2,1
2014,3901.98483,2,2,2,2,5,1,3,4,2,1,4,1,2,0,1,2,1,0,0,2,3
2014,3143.82423,2,1,2,1,5,1,88,1,2,2,4,2,2,0,1,4,2,0,0,2,4
2014,2646.20668,2,1,2,1,6,4,2,1,2,3,3,1,2,0,1,3,1,1,2,2,2
2014,3100.99848,1,1,2,1,6,1,88,4,2,1,3,1,2,0,1,4,2,1,2,2,1
2014,3679.51239,1,1,2,1,6,4,2,1,2,2,2,1,2,0,1,4,2,0,0,2,1
2014,3679.51239,1,1,2,1,6,4,2,1,2,2,2,2,2,0,1,4,2,0,0,2,1
2014,3679.51239,1,1,2,1,6,4,2,1,2,2,3,2,2,0,1,4,2,0,0,2,5
2014,2994.96772,1,1,2,1,7,2,7,0,3,2,4,1,2,0,1,4,2,0,0,2,3
2014,3377.94671,1,1,2,1,5,2,7,0,3,2,4,2,1,2,1,2,1,0,0,2,3
2014,4078.66779,2,1,2,1,4,1,3,1,3,3,1,2,2,0,1,4,2,0,0,2,3
2014,2862.87654,2,1,2,1,7,2,88,1,3,2,2,2,2,0,1,4,2,1,1,2,2
2014,3212.1897,2,1,1,4,6,5,5,3,3,1,1,1,2,0,1,1,1,1,1,1,1
2014,3212.1897,2,1,1,4,6,5,5,3,3,1,1,1,2,0,1,1,1,1,1,1,1
2014,3445.05844,2,2,2,2,5,2,5,0,3,2,5,1,2,0,1,4,2,0,0,2,4
2014,3112.62617,2,1,2,1,6,2,6,1,1,2,3,2,2,0,1,4,2,0,0,2,1
2014,3111.81686,2,1,2,1,7,5,88,0,3,2,6,1,2,0,1,4,2,0,0,2,1
2014,3156.49476,2,1,1,4,4,1,88,0,3,2,3,1,2,0,1,2,1,0,0,2,1
2014,4455.50127,2,2,2,2,2,1,88,0,3,2,4,1,3,5,1,2,1,0,0,2,3
2014,2657.7567,2,2,2,2,6,2,6,5,3,1,4,1,2,0,1,4,2,0,0,2,1
2014,3291.2115,2,2,2,2,7,2,1,5,1,1,3,1,2,0,1,4,2,1,2,1,1
2014,3405.65331,1,2,2,2,8,4,3,1,1,2,4,1,1,3,1,2,1,1,2,2,3
2014,3059.10982,1,1,2,1,7,2,6,1,1,1,3,1,1,4,1,3,1,0,0,2,5
2014,3229.34296,2,1,1,4,6,2,88,1,1,2,4,1,2,0,1,2,1,1,2,2,1
2014,2455.94305,2,1,2,1,7,5,88,0,3,3,4,1,2,0,1,4,2,0,0,2,3
2014,2268.71601,1,1,1,4,6,2,5,5,2,1,4,1,1,1,1,2,1,0,0,2,3
2014,12656.08938,1,1,2,1,1,1,4,1,2,2,3,2,2,0,1,4,2,0,0,2,4
2014,1572.2552,2,2,2,2,7,5,5,0,3,2,3,2,2,0,1,4,2,0,0,2,3
2014,1987.19532,2,1,2,1,4,2,2,0,2,2,3,1,2,0,1,4,2,0,0,1,1
2014,1987.19532,2,1,2,1,4,2,2,0,2,2,3,2,2,0,1,4,2,0,0,2,1
2014,1987.19532,2,1,2,1,4,2,2,0,2,2,3,2,2,0,1,4,2,0,0,2,1
2014,3256.72025,1,1,2,1,7,4,88,1,1,2,4,1,2,0,1,4,2,0,0,2,3
2014,4899.74577,2,1,2,1,4,4,6,0,3,2,4,2,2,0,1,4,2,0,0,2,3
2014,3774.61042,1,1,2,1,7,4,88,1,4,2,2,2,2,0,1,4,2,1,1,2,2
2014,3748.01348,2,1,2,1,4,2,4,1,3,1,3,2,2,0,1,1,1,1,1,2,3
2014,4747.10106,1,3,1,4,1,1,1,1,1,1,4,2,2,0,2,5,3,0,0,2,3
2014,4747.10106,1,3,1,4,1,1,1,1,1,1,4,2,1,2,1,2,1,0,0,2,3
2014,3203.18606,1,1,1,4,5,1,88,4,3,1,4,2,1,4,1,2,1,0,0,2,1
2014,3168.48735,2,1,1,4,7,2,88,2,3,1,1,1,2,0,1,1,1,1,1,2,1
2014,3168.48735,2,1,1,4,7,2,88,2,3,1,1,1,2,0,1,1,1,1,1,2,1
2014,3168.48735,2,1,1,4,7,2,88,2,3,1,1,1,2,0,1,1,1,0,0,2,1
2014,2905.76694,2,1,2,1,6,5,88,1,3,2,3,2,2,0,1,2,1,0,0,2,3
2014,2905.76694,2,1,2,1,6,5,88,1,3,2,3,2,2,0,1,4,2,0,0,2,3
2014,1354.98703,2,1,2,1,7,3,4,1,2,2,2,1,2,0,1,4,2,0,0,2,1
2014,1644.75746,1,1,2,1,1,1,88,1,2,3,3,1,2,0,1,4,2,0,0,2,1
2014,2375.75982,1,2,2,2,6,2,5,1,3,2,4,1,2,0,1,4,2,0,0,2,3
2014,1345.51645,1,1,2,1,6,2,6,1,3,2,4,1,1,3,1,2,1,0,0,1,1
2014,1345.51645,1,1,2,1,6,2,6,1,3,2,4,1,1,3,1,3,1,0,0,2,1
2014,1526.80496,1,1,2,1,7,4,88,1,3,1,2,1,1,3,1,3,1,0,0,2,1
2014,1474.35315,2,1,2,1,5,5,4,1,3,2,1,2,2,0,1,4,2,0,0,1,1
2014,1474.35315,2,1,2,1,5,5,4,1,3,2,3,2,2,0,1,4,2,1,1,2,3
2014,1474.35315,2,1,2,1,5,5,4,1,3,2,3,2,2,0,1,1,1,1,1,1,3
2014,1636.5641,1,1,2,1,7,2,7,1,4,2,4,1,3,5,1,4,2,0,0,2,3
2014,2692.88272,1,2,2,2,4,1,4,1,3,1,4,1,1,3,1,3,1,0,0,2,1
2014,1679.85349,2,1,2,1,5,2,2,1,1,3,1,1,2,0,1,4,2,0,0,1,3
2014,1679.85349,2,1,2,1,5,2,2,1,1,3,1,1,2,0,1,4,2,1,2,1,3
2014,2098.37813,2,1,1,4,5,1,5,5,3,1,1,1,2,0,1,4,2,1,2,2,1
2014,2098.37813,2,1,1,4,5,1,5,5,3,1,1,1,2,0,1,4,2,0,0,2,2
2014,2862.87654,2,1,2,1,7,2,88,1,3,2,2,2,2,0,1,4,2,1,1,2,2
2014,2862.87654,2,1,2,1,7,2,88,1,3,2,2,2,2,0,1,4,2,1,1,2,2
2014,2862.87654,2,1,2,1,7,2,88,1,3,2,2,2,2,0,1,4,2,1,1,2,2
2014,6461.90268,2,2,2,2,5,1,2,1,1,1,3,2,2,0,1,4,2,0,0,2,5
2014,4559.41267,1,1,2,1,6,4,3,1,2,2,4,2,2,0,1,4,2,0,0,2,3
2014,2689.48203,1,1,2,1,7,4,4,0,3,3,4,1,2,0,1,4,2,0,0,2,1
2014,4225.71337,2,1,2,1,6,4,88,1,4,3,2,1,2,0,1,2,1,1,1,1,1
2014,3335.65838,1,1,2,1,6,1,2,2,2,1,3,1,2,0,1,4,2,0,0,2,1
2014,5186.59963,1,1,2,1,2,1,7,1,1,2,4,2,1,3,1,3,1,0,0,2,3
2014,2976.50417,1,1,2,1,6,2,7,3,3,1,3,2,1,3,1,3,1,0,0,2,3
2014,2683.32433,1,1,2,1,6,2,6,1,2,3,6,1,3,5,2,5,3,0,0,2,3
2014,4559.23126,2,1,2,1,5,1,5,5,1,1,1,1,2,0,1,1,1,0,0,1,1
2014,4559.23126,2,1,2,1,5,1,5,5,1,1,1,1,2,0,1,1,1,0,0,1,1
2014,4559.23126,2,1,2,1,5,1,5,5,1,1,1,2,2,0,1,1,1,0,0,1,1
2014,2899.09588,2,1,2,1,6,3,3,1,3,1,1,1,2,0,1,4,2,1,1,2,1
2014,3187.65091,1,1,2,1,7,2,7,5,1,1,4,1,2,0,1,2,1,1,2,2,5
2014,3187.65091,1,1,2,1,7,2,7,5,1,1,4,2,2,0,1,4,2,0,0,2,1
2014,6365.27029,1,1,2,1,4,1,4,0,1,3,4,1,1,3,1,3,1,1,1,2,2
2014,3406.80174,2,2,2,2,7,5,1,5,1,1,4,1,2,0,1,3,1,1,2,2,3
2014,3424.23056,2,1,2,1,6,4,3,1,1,2,1,1,2,0,1,4,2,0,0,2,1
2014,3122.29058,1,1,2,1,6,2,88,1,2,2,2,1,2,0,1,4,2,0,0,2,1
2014,2838.03346,2,1,2,1,5,2,3,4,3,1,4,1,1,1,1,3,1,0,0,2,3
2014,2866.96954,2,1,2,1,6,4,88,1,3,2,1,2,2,0,1,4,2,0,0,2,1
2014,2924.87209,2,1,2,1,7,1,1,1,2,2,3,1,2,0,1,4,2,0,0,2,1
2014,3703.17319,2,1,2,1,6,1,7,1,1,2,3,1,2,0,1,4,2,0,0,2,4
2014,3401.69906,1,1,2,1,5,1,6,5,3,1,4,2,3,5,1,4,2,0,0,2,3
2014,3391.75202,1,1,2,1,7,1,2,3,1,1,4,2,1,3,1,2,1,1,1,2,3
2014,3072.94934,2,1,1,4,5,4,88,5,4,1,1,2,2,0,1,4,2,0,0,2,3
2014,3297.88017,2,1,1,4,5,4,1,2,4,1,3,1,2,0,1,4,2,0,0,2,3
2014,4625.15571,1,1,1,4,1,1,1,2,4,1,4,2,2,0,1,4,2,1,1,2,4
2014,3456.13958,1,1,2,1,6,2,7,1,4,2,4,1,1,4,1,3,1,0,0,2,3
2014,3305.99225,1,1,2,1,6,2,88,1,4,2,4,1,2,0,1,3,1,1,2,2,3
2014,3196.19797,2,1,2,1,5,1,6,4,4,1,4,1,3,5,1,4,2,0,0,2,3
2014,3462.18815,1,1,2,1,5,2,88,1,4,2,4,1,2,0,1,4,2,1,2,2,3
2014,3636.46058,2,1,2,1,4,1,1,1,4,2,1,2,2,0,1,1,1,0,0,1,2
2014,3636.46058,2,1,2,1,4,1,1,1,4,2,6,2,2,0,1,1,1,0,0,1,1
2014,3013.86211,2,1,2,1,7,4,7,0,4,2,1,1,1,2,1,3,1,0,0,2,1
2014,2965.13316,2,1,2,1,7,4,88,3,4,1,3,1,2,0,1,2,1,0,0,2,1
2014,3621.09076,2,3,2,3,4,1,6,2,4,1,2,2,1,3,1,3,1,0,0,2,2
